,Predict,Rating
83,4.035002296193808,3.97
84,4.060397752832302,4.64
85,3.9567344964760114,3.97
86,3.9854759317300004,3.73
87,4.036017778833282,3.84
88,4.1724007048343665,3.88
89,3.9070317605105456,3.94
90,4.136354803852253,3.33
91,4.296931203511456,4.47
92,3.9932986918792803,3.6
93,4.0471223528738305,4.06
94,3.891544435572057,3.41
95,4.082173958411344,4.22
96,3.890045210653035,3.63
97,4.043185141941214,3.74
98,3.927390288413158,3.9
99,3.959579658048298,4.04
100,3.8131983657568607,3.3
101,3.8223128983929158,4.11
102,3.8900143167301517,3.97
103,3.9736185399008273,3.94
104,4.0372714022374545,4.47
105,3.962997993015625,4.32
106,3.989106499604731,5.0
107,3.9768306570085517,4.33
108,3.9300716267705655,3.85
109,4.049910734357017,4.04
110,4.034523371819157,3.91
111,3.9725418102546763,4.1
112,4.107829014881431,4.09
113,4.199616062053402,4.04
114,4.09764547839423,4.13
115,3.9693820825733943,4.06
116,3.8966783490016903,3.42
117,3.9495577204556467,3.77
118,3.9637911580164475,4.52
119,3.9692543754484544,3.65
120,3.95136620340531,4.04
121,4.046922965400382,4.06
122,3.959423481782999,4.4
123,4.004529115424493,4.57
124,4.1308845110646,4.1
125,4.1338112778524,3.8
126,4.142407569945746,4.14
127,4.1336385709410575,4.19
128,4.115830001793738,4.36
129,3.9371683844513576,3.92
130,3.893403887015545,3.73
131,4.0274376470853985,3.97
132,3.871990781298047,4.06
133,4.002887906500156,3.83
134,4.090957172973517,4.22
135,4.039751882778327,3.48
136,4.16954478180664,3.79
137,3.9766349287116474,4.29
138,4.034285725353906,3.78
139,4.022289916377286,3.93
140,3.913474194714001,3.83
141,3.9857752477540265,3.45
142,4.334024751632301,4.23
143,3.998449119174685,3.97
144,4.059159386342109,4.25
145,4.1460990728813885,4.71
146,4.147311982408482,4.86
147,3.926886531453469,3.79
148,3.992968879804477,3.97
149,3.933467736689491,4.07
150,4.288009486152974,3.96
151,4.02711514705344,3.86
152,3.970861808056691,4.03
153,4.238675425265074,4.3
154,3.9343468060605136,3.96
155,4.0609077223301275,4.05
156,4.020007401226552,3.78
157,3.976074746852651,3.99
158,4.158690417706937,4.52
159,4.073369557145511,4.0
160,4.061921717645022,4.32
161,4.102615713148969,5.0
162,4.183585297551532,4.3
163,3.913800027695162,4.28
164,3.8229765295009743,3.92
165,3.928964790728701,3.8
166,4.01268451832105,4.32
167,3.9509438161743184,3.7
168,4.015675412066725,3.72
169,4.146177296655654,4.18
170,4.089211091364825,4.03
171,4.077557223386424,3.93
172,4.1774431302089345,4.15
173,3.915491260263199,3.19
174,3.9016214867771835,3.89
175,4.144073886187639,3.99
176,3.915987189586947,3.46
177,3.9757135741920235,3.92
178,3.9448268742250154,3.42
179,4.15623923601178,4.77
180,3.9224755583649817,4.15
181,3.8972175799453797,4.02
182,3.874730568791911,3.91
183,4.181282871213724,4.23
184,4.037041086426773,4.13
185,4.081108583571595,4.29
186,4.051667976131141,3.69
187,4.013363369057674,3.84
188,3.8427351771554314,4.17
189,3.874281185855964,3.86
190,3.975214063895276,3.95
191,3.9941903722640015,3.85
192,3.9997529973597525,3.58
193,4.104005048103713,3.63
194,3.962917112075532,4.21
195,4.0425973554959524,3.91
196,4.003350211642185,3.92
197,3.953267557925519,3.69
198,4.030717479378949,4.04
199,4.033683724839224,3.26
200,4.053574329209585,4.05
201,4.09001561900928,3.74
202,4.1531047340987435,4.0
203,4.05279479011607,4.56
204,4.3432859138813855,4.63
205,4.032963973292374,4.28
206,3.9944369903719674,3.86
207,4.165350755213409,4.41
208,4.0908183928230315,4.18
209,4.106031303235827,3.56
210,3.9834837080423218,4.16
211,4.094844477431103,4.18
212,4.015861094488725,4.01
213,3.9592012815821356,3.66
214,4.134198795124859,3.96
215,4.1374123297359775,4.05
216,3.992489367713622,4.37
217,3.9827078035398245,4.29
218,4.247212401561686,4.11
219,3.8621180220751126,3.8
220,4.131651507292414,4.32
221,4.145414068803154,4.36
222,4.039027216114212,4.34
223,3.9656150372629804,3.61
224,4.110289436351442,5.0
225,4.013291230558138,3.74
226,4.099300197444174,4.27
227,3.995211435029166,4.05
228,3.957899687194941,4.16
229,3.9307046160561465,4.25
230,3.901303215078441,4.17
231,3.9529356946451397,3.91
232,3.8988455496650305,4.25
233,3.8778942446843634,3.8
234,4.085394679584402,4.24
235,3.994812833392426,4.1
236,3.831572013327544,3.67
237,4.051278476059388,3.94
238,4.111292386194634,4.71
239,4.06493546948875,3.82
240,3.950923773704897,4.06
241,3.9081191479841215,4.2
242,3.956577394694006,4.02
243,4.0114597497281315,3.9
244,4.108671141508803,3.97
245,4.061945049985684,3.88
246,3.9561870947852844,3.72
247,4.246034609469474,4.24
248,4.310875966831532,4.16
249,4.106879453403785,4.24
250,3.819255919977662,3.45
251,3.95503623419466,4.19
252,3.927439859545901,4.07
253,4.058712706604779,3.99
254,3.8809288538723763,4.07
255,4.012099032119544,3.99
256,3.9987021156350266,4.08
257,3.9719856708442602,4.33
258,4.042449893856277,3.62
259,4.110886358710112,4.05
260,3.9076705178538056,4.45
261,3.9913014282534895,4.11
262,4.130240265962433,4.22
263,4.063204554966285,4.1
264,4.027933833087407,3.0
265,3.9768406160659575,3.74
266,4.042627293511094,4.41
267,3.7224121022745313,3.37
268,4.006653728573718,4.36
269,3.820397927421132,4.13
270,4.077144488975227,4.71
271,4.131816819383468,5.0
272,4.3544721892614495,4.56
273,4.004510300693499,3.65
274,3.9228361413231854,4.32
275,4.028950423491554,4.45
276,4.145016024131155,4.3
277,4.007164040923167,3.63
278,3.9266112961063735,3.78
279,3.985363728265211,3.95
280,3.96504139869549,3.98
281,4.048932591329196,3.89
282,3.988185503829647,4.05
283,3.8937980838338513,4.33
284,4.058163216327745,3.33
285,3.969372100705533,3.86
286,4.097831073128339,4.0
287,3.90970728614498,3.87
288,4.089078506913157,4.44
289,4.113952224630698,4.19
290,3.9672855308686206,4.0
291,3.9137236929020345,4.04
292,3.866818262588672,3.86
293,4.067229391827006,4.13
294,3.9104705658715586,3.4
295,4.15519878477039,3.82
296,4.081642324966173,3.69
297,4.172983273696015,3.8
298,4.074634057118953,4.08
299,3.9654074107278676,4.15
300,3.9823990334426322,3.86
301,4.1270753710627,4.22
302,4.029791920373391,3.64
303,4.028773084765359,4.58
304,3.9272001168650763,4.2
305,4.101432419003297,4.71
306,4.05876127652746,3.94
307,3.881618525573087,4.1
308,4.21462502989363,4.13
309,3.983307022551613,5.0
310,4.122067982999393,4.93
311,4.408398913267796,4.48
312,4.097709344458773,3.88
313,4.045519659561212,3.81
314,4.060446250646532,3.99
315,3.828142714043411,4.08
316,3.7833357231749094,3.54
317,3.9064134655808807,3.87
318,4.086376018357703,4.16
319,4.139704856044531,4.05
320,4.173315511825517,4.17
321,4.177953975118193,4.25
322,3.908395732695083,3.81
323,4.113087196091023,4.14
324,3.9265678110451825,3.5
325,3.867261908747475,4.42
326,3.872461543503621,3.55
327,4.036561726541468,3.23
328,4.007851934097104,3.75
329,3.907217712293967,4.08
330,4.200850946158475,4.3
331,3.9135350294863414,4.35
332,3.994414179419204,4.73
333,4.122536336103802,3.89
334,3.8933860713777086,3.6
335,4.212016814854588,4.07
336,4.026041245282493,3.95
337,4.127615602258792,3.86
338,4.28012602524004,4.58
339,3.914596399320119,4.38
340,4.053384310444165,4.25
341,3.9870838235695714,3.92
342,4.010459630477887,4.34
343,3.9094066056780505,4.02
344,4.13942295893131,4.27
345,4.117622561780129,4.01
346,3.84972544216516,4.0
347,3.827903963008373,3.2
348,4.089180950565429,4.21
349,3.9639201903990067,3.78
350,3.9498349028830173,4.59
351,3.962221033524449,4.21
352,3.974127081030953,3.65
353,4.068151618516118,3.44
354,4.085771365188669,4.18
355,4.119253216012733,4.27
356,3.889270351326809,3.71
357,3.9257322913313994,3.85
358,4.144129840387827,4.13
359,3.859786088235512,3.67
360,3.7846370556225093,3.72
361,3.934049378403804,4.03
362,4.159103169879901,3.73
363,4.0974879992908,4.0
364,4.072653825214711,4.15
365,3.977049479663342,3.58
366,4.168370804898206,4.22
367,4.1115560984781805,3.38
368,3.9973248811952615,4.15
369,4.1483988490922155,4.0
370,3.9687924062505697,4.38
371,4.109753239932368,3.66
372,4.1982114384255835,4.17
373,3.994271316622765,4.02
374,3.9594680797545583,4.0
375,3.9663436757832855,3.82
376,4.037651048644425,4.21
377,4.294199391741256,4.31
378,3.9947510161976005,4.14
379,3.902567328934742,4.1
380,3.8556531205748654,3.71
381,3.951572263832502,3.74
382,4.186117988170272,4.39
383,4.004441665644163,3.85
384,4.119170798472163,3.8
385,4.037026168203151,4.11
386,3.943957379424077,3.54
387,3.99842913844296,3.98
388,3.98006238912399,3.82
389,3.994581887857389,4.09
390,4.288194579653479,4.35
391,3.9130808153121186,3.79
392,4.062764829278247,3.87
393,3.9777292575975545,4.12
394,3.9954318064866188,3.73
395,4.043400562135102,3.79
396,3.955965223796091,3.97
397,4.080081877952038,3.76
398,3.9053186096688712,3.89
399,3.9608702673203835,4.45
400,4.135571360338872,4.0
401,3.9869831675822303,4.23
402,3.7959034492650887,3.9
403,3.9232653479887274,4.01
404,4.020650182911965,3.75
405,4.093718304072791,4.39
406,4.024163163706719,4.38
407,3.9774728267511312,3.77
408,4.008785040657259,4.32
409,3.926637766724461,4.17
410,4.200087905059178,4.5
411,3.894208298293358,4.14
412,3.992973332544052,3.84
413,3.9345242381388625,3.68
414,3.9647833587195223,4.09
415,4.1715136579154475,4.13
416,3.883568590769649,4.01
417,4.1024499969792405,3.58
418,4.085266919531452,3.46
419,3.8866819161233126,3.58
420,3.966494179630294,4.08
421,4.114879878843308,4.13
422,3.9264692829464636,3.61
423,3.9610087156166163,3.8
424,3.9166521596860546,3.72
425,4.012623887898356,4.28
426,4.0573698012649,3.85
427,4.166344932658404,3.89
428,4.0116124826861,4.23
429,4.100860419339085,3.73
430,3.962164686602284,3.67
431,4.111553385443189,4.55
432,4.0197198630692235,3.58
433,4.0575572512812625,3.73
434,4.052643222295315,4.2
435,3.906412908644042,4.04
436,3.883132594391624,3.53
437,4.015747386684314,3.83
438,3.892889907288327,3.33
439,3.900346917016821,3.86
440,4.46730208477261,4.08
441,4.01178102647507,3.72
442,4.077213659322657,3.84
443,3.882304878546418,4.32
444,4.113794145345243,4.03
445,4.009582850137085,3.64
446,3.975262634672493,3.74
447,4.142321103035631,4.01
448,4.204447892664879,3.95
449,4.046293856182881,3.59
450,3.912338525396003,3.83
451,3.8930109808553652,4.03
452,3.9908666786093976,3.68
453,3.9282090132321037,3.98
454,4.011334846860506,4.02
455,4.0558839499312676,4.16
456,3.9548430031548136,3.53
457,3.9272061411733556,3.5
458,4.002880832962183,3.82
459,3.8532897432829696,3.87
460,4.009986364945855,4.07
461,4.148268326975397,4.26
462,4.048131347689795,3.63
463,4.064949712462404,3.72
464,3.9993220540514125,3.77
465,3.986661947736022,4.08
466,3.9080087206941725,3.84
467,4.033971818554857,3.54
468,4.187440262895362,4.43
469,3.9453607219201947,4.06
470,4.002858050279094,4.53
471,4.089207420440112,4.0
472,4.113274104375825,4.06
473,4.07377241689309,4.18
474,4.133504737257723,3.85
475,4.06507752965718,4.01
476,4.019259686259533,3.78
477,4.0323886567059235,4.41
478,3.9816561867557247,3.78
479,3.8827216140796397,4.0
480,4.18928812992089,4.69
481,4.161036722214951,4.35
482,4.029941126316861,4.19
483,4.077143709164576,4.55
484,4.115871121932794,4.03
485,4.064938906522192,4.17
486,3.9174605188911293,3.89
487,3.9472055857418553,3.89
488,3.9420195283504533,4.4
489,4.0786390407676425,4.06
490,3.8813323742289083,4.03
491,4.059885523527014,4.05
492,4.071043577858699,4.13
493,3.9789217000545936,3.83
494,3.8054040443795967,3.72
495,3.8822557454081212,3.89
496,3.909145278691586,4.19
497,3.867716972246489,3.55
498,4.080700225838445,3.92
499,3.9733975676713644,4.23
500,4.061255395986303,4.14
501,3.8882073226838587,3.59
502,4.0941399826926546,4.16
503,4.104580992458274,4.48
504,3.9889757581488876,4.35
505,3.954969124292383,3.44
506,3.9885991445136035,2.33
507,4.0963098847303465,3.5
508,4.06976901902119,4.34
509,3.9215905238981357,4.14
510,3.940842376270801,4.16
511,4.034897136868498,4.18
512,4.045031930660975,4.12
513,4.04194540163768,3.83
514,3.964279397158761,3.72
515,3.9650272611724646,3.41
516,4.092671609890862,4.15
517,4.005386697447216,3.93
518,4.161871795745653,4.44
519,3.9551701435864013,5.0
520,3.9059262977116482,4.11
521,4.049716987457449,4.08
522,3.9097628044445805,3.6
523,4.061583609347701,4.16
524,4.290841726549497,3.62
525,3.8989064382021867,3.86
526,4.1085135966951585,3.82
527,4.052104807520436,4.24
528,4.006179497962571,4.06
529,3.85809043268303,3.58
530,3.8594940645478917,4.05
531,3.929676195307903,4.16
532,4.135261654689505,4.4
533,3.8911323494536525,3.68
534,3.973296855230022,3.92
535,3.9437390970227613,4.16
536,4.0431224421181975,4.07
537,4.327410721305787,4.25
538,4.003802543072213,3.84
539,3.8840259102889534,4.21
540,4.013803137410101,4.06
541,3.9334422177493966,4.16
542,3.968579514054219,4.2
543,4.140863412134873,3.85
544,4.045608377552662,3.64
545,3.833954017065131,3.89
546,4.001390818298018,4.24
547,3.79080669589901,4.17
548,3.979713256154425,4.21
549,3.9739119828791996,3.97
550,3.9703084551384533,3.85
551,4.1658778871488735,4.31
552,3.97619515093511,4.44
553,3.9537338559373425,4.25
554,4.025424227486976,3.94
555,4.065012006655947,4.07
556,4.083656676160156,3.84
557,3.985411529201306,3.88
558,3.925745411370934,4.27
559,3.9237716029833147,3.97
560,4.0405929714576745,4.02
561,3.877462167158538,4.06
562,4.281371815960128,4.38
563,4.0694157475860555,4.09
564,4.020887602167107,4.25
565,4.014018033599112,3.91
566,3.9974098294651683,3.52
567,4.001588491248434,3.94
568,4.064744220283688,4.01
569,4.101196902388036,4.43
570,3.851713893636883,3.74
571,4.0212223771232924,3.94
572,4.372335932580995,4.23
573,3.9825099130315627,3.9
574,3.9203486209057967,3.85
575,3.8860405117078978,4.04
576,4.018954567313177,4.16
577,3.968242182278372,3.95
578,4.009348192322207,4.28
579,4.035815080748117,4.01
580,3.8214123208033755,3.97
581,3.974768539998393,4.28
582,4.151955584098062,3.86
583,3.8236217995756583,3.68
584,3.9555589301524305,4.1
585,3.8949378074503453,3.83
586,4.058227172293037,4.02
587,4.098472006191426,3.84
588,3.888879603377819,3.94
589,3.974259180158843,3.85
590,3.8815218069339483,4.12
591,3.96255440491247,4.0
592,4.146840991860707,4.12
593,4.066885431938323,4.8
594,4.033915360552652,4.07
595,4.004573114876652,3.78
596,4.077924992881266,4.46
597,3.913322239765723,4.12
598,4.0365423810349075,4.0
599,3.985689877608366,3.76
600,3.974472143784578,3.85
601,4.141915179351713,4.31
602,4.010190008058503,4.12
603,3.947303170035612,3.9
604,3.890420682667176,4.24
605,3.9372478451132498,3.73
606,4.06256997158637,3.95
607,4.004210107472976,3.89
608,3.8594800163739498,4.31
609,4.016029609851469,4.09
610,3.8823930378298632,4.13
611,4.198639382751346,4.28
612,3.9406075000570913,4.0
613,4.016199610254985,4.12
614,4.153128607293637,4.19
615,3.893610849927116,3.72
616,3.9871123882535042,4.18
617,4.2020054767742465,4.28
618,3.8562767119798873,3.61
619,4.171060933832209,4.49
620,4.020076740474668,4.16
621,4.038585603444879,4.16
622,3.9988314109849297,4.05
623,4.048136918007758,4.21
624,3.9398183510963065,3.87
625,3.8682195326489532,3.7
626,3.954311165087367,4.15
627,3.978640573111397,4.14
628,3.9872524186084086,3.97
629,4.143727733732566,4.62
630,4.047376447850553,4.24
631,3.9561190867235063,3.83
632,3.975329303539027,3.67
633,4.018072042017754,3.6
634,4.118302358003575,4.18
635,3.9407575114652573,4.18
636,4.0587501547179015,4.03
637,3.9368830477537458,4.2
638,4.039453359711011,3.63
639,4.070574084875845,4.22
640,3.9515109616877786,3.66
641,3.928346731761123,3.79
642,4.052611026360061,4.25
643,3.9935454716252483,4.22
644,3.876101579736889,4.15
645,4.013713637069293,4.25
646,4.503201784614308,4.44
647,4.035350550966213,3.7
648,3.9983963759017658,4.35
649,3.8583662056730477,3.97
650,3.891672601484027,2.62
651,4.170173033174677,4.01
652,4.017537340855569,3.96
653,3.9338100672798055,4.0
654,4.034514688114131,4.21
655,3.8945887856765244,3.97
656,3.9047262783622165,3.59
657,3.9844447164879986,4.42
658,4.092825274884829,3.72
659,3.9770358986542442,4.38
660,4.094870404896348,3.57
661,4.038427882579992,3.82
662,4.146379413339383,4.14
663,3.895986469385325,3.98
664,4.079967455479587,4.01
665,4.0342047639523795,4.02
666,3.922996848401434,3.66
667,4.106145404659724,4.17
668,4.0148509972343485,3.58
669,3.987813644424662,4.18
670,4.075854853953537,3.99
671,4.158641773909364,4.52
672,4.039438271309657,3.91
673,4.033472144154209,4.27
674,3.9330230962100567,4.1
675,4.086434067363234,5.0
676,4.178293146267045,4.4
677,3.9202634663863343,3.67
678,4.064037911374804,4.21
679,3.9706999922235227,3.93
680,4.110112817152072,4.01
681,4.140905121723293,3.99
682,3.940674712212837,3.2
683,3.861974888583552,4.25
684,3.9005703791219677,4.14
685,4.049883182142703,4.25
686,4.040416440775629,4.26
687,4.015657566488668,3.96
688,4.089942520693635,4.06
689,3.9418315182155563,3.75
690,3.99511765474816,3.93
691,3.8937910808814737,4.02
692,4.057463733574253,4.16
693,4.037303927906212,4.11
694,4.0318749872284165,3.66
695,4.015446219730512,3.85
696,3.9584939794847847,3.65
697,4.020463099347099,4.47
698,4.132113004034688,4.35
699,4.097097791250272,3.94
700,4.110159939697853,4.07
701,3.9033454383893695,3.62
702,3.948249827185059,3.85
703,4.079823664978509,3.96
704,4.0283807425466085,4.26
705,3.9722095101724695,4.0
706,3.9336934513194626,3.73
707,4.1269987705084095,3.92
708,3.881785778175513,3.99
709,4.0561392447284685,3.91
710,4.034949949331036,4.25
711,4.053671331305017,4.12
712,3.979157587190914,3.95
713,3.884882475710394,4.0
714,3.9801348558457708,3.71
715,3.9564875263964354,4.24
716,3.9453930992853943,3.71
717,4.110877760685935,4.02
718,4.113115568203137,3.89
719,3.9857312461830556,4.45
720,4.146059674760579,4.11
721,4.076264060770039,3.4
722,3.98160571820362,3.55
723,3.905361015936321,4.75
724,4.005506790886273,3.94
725,3.8849532227794175,4.27
726,4.0360021100502745,4.16
727,3.9994287435381297,4.17
728,3.9015344161888623,3.73
729,3.858414000057018,4.43
730,3.912261297478464,3.88
731,4.131560251652254,3.57
732,3.97469382864428,3.5
733,4.226871655809191,4.0
734,4.345364549644295,4.38
735,4.403596351569288,4.74
736,3.9008091363657704,3.24
737,3.955769073718727,3.74
738,4.0716431309019026,4.22
739,3.9134161607141236,3.84
740,3.824784448782495,3.62
741,3.85588661901756,3.64
742,3.908200809855736,4.5
743,4.045792402355379,4.27
744,4.0122109588495105,3.94
745,3.9541964510465015,3.84
746,4.004318554604385,3.86
747,4.230061799070136,4.28
748,4.24130863000572,4.33
749,3.929176003563415,3.73
750,4.021562866184869,4.1
751,4.168185091185386,4.12
752,3.868451155066733,3.44
753,3.868077102712552,4.25
754,3.953213558331227,4.16
755,3.9505295523543364,3.77
756,4.126230177930677,4.32
757,3.929944177650932,4.25
758,3.89000393022018,3.94
759,4.02828044865516,3.84
760,3.9882798072161063,3.98
761,4.0169856884082655,3.83
762,4.17559349710885,4.2
763,4.000700274457716,4.1
764,4.0923607949051775,4.5
765,3.827670895945153,3.55
766,3.8126667347224013,3.86
767,3.9371058158258196,3.9
768,3.867908862902671,3.53
769,3.936897011174419,3.92
770,4.0385261127736305,3.48
771,4.146543750056603,3.7
772,3.927432265206014,3.64
773,4.099702131153538,3.99
774,4.0342528872749295,4.11
775,3.8662537485330106,3.38
776,4.046215721145,4.27
777,3.9755899228386933,4.04
778,4.017721406982335,3.61
779,3.9560058431088763,4.32
780,3.9017733000470867,3.9
781,3.933866039152304,4.08
782,3.9033896476407755,3.74
783,3.9409009397533814,3.7
784,3.8734334336446086,3.79
785,4.011802349902981,4.4
786,3.9210801797647057,3.81
787,4.025440959679154,3.91
788,3.912387239895522,3.85
789,3.755411871847652,4.02
790,3.936240091089247,3.93
791,3.925374108384816,4.06
792,3.930411117269508,3.79
793,3.9715621640460443,3.62
794,4.15470978740484,4.52
795,4.142370169276312,4.18
796,4.127872612229428,4.17
797,3.930355279669179,4.07
798,3.9147944376339185,4.19
799,3.904221049870337,3.67
800,3.925757730960668,4.02
801,3.995982283309268,4.02
802,3.886275019684991,3.79
803,4.0698696144466755,4.0
804,3.9742477131277383,4.24
805,4.078714972752596,3.53
806,4.075259559587119,4.11
807,3.9055285618768507,3.72
808,3.947626152086711,4.04
809,4.044293831474576,3.34
810,3.8942205932860765,3.9
811,3.956545055207804,3.64
812,4.249864653866596,4.12
813,3.9641529620278826,4.49
814,3.8826755324136446,4.47
815,3.9587202372608177,3.74
816,4.021797625664861,4.48
817,3.881889985328156,3.85
818,4.0293762615614765,4.16
819,3.9758517010528367,3.76
820,3.876871159984841,3.51
821,3.935821303459978,4.1
822,3.998700847534176,3.65
823,3.825924866032025,3.65
824,3.9201969816975843,4.03
825,4.012764100050388,3.92
826,4.009352506889047,3.65
827,3.991249013657325,3.89
828,4.048585464720217,4.11
829,3.897264913047834,4.2
830,3.952981762988503,4.34
831,3.9815514928861866,4.05
832,4.042366417025285,4.17
833,4.031115300536337,4.19
834,3.987983598128994,4.1
835,4.137140728056817,4.11
836,3.937165890284203,3.86
837,3.9122375122867203,3.97
838,4.021374498660863,4.09
839,3.8734876901271806,3.79
840,3.9872771463101095,3.67
841,3.985991941284368,3.72
842,3.9798065555139885,4.29
843,3.910543070130908,4.9
844,3.9522524449464695,3.71
845,3.9580741549104306,4.6
846,4.060821941169327,4.13
847,3.884295661520683,4.16
848,3.921442095119043,4.08
849,4.001196437874863,3.85
850,4.0260290627480915,4.22
851,4.154055176105459,3.92
852,4.149043267192746,4.0
853,4.129083459723956,4.21
854,4.0245755920653865,4.07
855,3.830409817873624,4.1
856,3.9829993196732767,5.0
857,4.069856160179172,3.57
858,4.016265136602062,4.29
859,3.8903247811473567,3.37
860,4.09668860927518,4.26
861,4.2025487636545344,4.47
862,4.090873927304014,5.0
863,3.9910796072989516,4.2
864,3.9252607402724706,4.01
865,3.9157778426197107,3.92
866,3.8457300883425503,4.18
867,4.022451947390417,4.49
868,3.919025424027086,3.77
869,4.02838735906482,4.06
870,3.7781850899856604,3.92
871,4.221360103837898,4.53
872,3.9270374328901827,4.51
873,3.9970064031030192,3.62
874,4.066081702009409,4.03
875,3.9108642099615407,4.1
876,4.022337341122236,4.33
877,4.046458222712265,4.37
878,3.8570479328261245,3.79
879,3.9354464878925275,4.06
880,3.9249046057503634,3.72
881,3.870872832264761,3.73
882,3.92868618229756,3.8
883,3.9513343927409377,3.73
884,4.265912934917395,3.95
885,4.053117488483641,3.63
886,4.019040610886941,4.22
887,3.999982417427649,4.36
888,4.0164074556672915,3.76
889,3.8562080843054827,4.19
890,4.00497443913847,3.86
891,3.9007535386474634,4.3
892,3.961679431741942,3.94
893,4.074012614531743,4.06
894,3.9002318726893983,4.13
895,3.9474516123770873,4.16
896,4.164184833092064,4.19
897,4.219515511942499,4.57
898,4.032565002680337,3.42
899,3.9378049634564984,3.79
900,4.063970560211689,4.08
901,4.025380641420843,3.72
902,4.159588683072595,4.13
903,4.060993787068844,3.0
904,3.8444630884620956,3.74
905,3.9280895638109414,4.45
906,4.046267292122203,4.19
907,4.126724533040995,4.07
908,4.045424030331386,4.24
909,4.012280490435793,3.97
910,4.0063709408892745,3.94
911,4.024554676798214,4.12
912,4.100448145300542,4.26
913,4.093922489526327,4.5
914,4.302548298677462,4.44
915,3.96965562558937,3.89
916,4.011701540591756,3.86
917,4.049532013473608,4.18
918,4.051799611470094,3.6
919,4.087230040758061,3.73
920,4.095556608363365,3.95
921,4.00705897631461,4.21
922,4.074658052284254,4.27
923,4.083175208693069,4.16
924,3.9797223145641727,4.51
925,4.1428113865971685,4.16
926,4.10227226694885,4.07
927,3.9796883042350144,4.4
928,4.015766753728186,3.54
929,3.9427226217212805,3.48
930,3.990245968218997,4.0
931,3.9488618620166243,3.87
932,3.9994847044991233,3.43
933,3.9547852954779343,3.88
934,3.8869648280874527,3.64
935,3.964424334394237,4.43
936,3.8829925301762023,3.51
937,4.1331073427572935,3.75
938,4.022209056633475,3.87
939,4.050483194739369,4.14
940,4.040319849265462,3.88
941,3.923050123670158,3.77
942,3.979832558669296,3.86
943,4.036512018352865,4.09
944,3.936467566537009,4.27
945,4.053523544797969,4.19
946,4.044353866563818,3.75
947,4.051580303178568,3.56
948,3.9197849612724864,3.84
949,3.9367514861665525,3.77
950,3.939551079541787,3.79
951,3.9229459124675454,3.33
952,3.876659775849805,3.92
953,3.958107384524716,3.81
954,4.249956838927609,4.6
955,4.0551055804723815,3.95
956,4.290516496499007,4.07
957,3.960566058873715,4.01
958,3.9815211744227144,4.19
959,4.042833982855078,3.87
960,4.107561264946279,4.27
961,3.938602788400585,3.69
962,4.101936378204001,4.14
963,4.033663001458061,4.09
964,4.010788774264632,4.17
965,3.9747505845030546,3.94
966,4.103182600436234,3.94
967,3.934670335764456,3.71
968,3.981377322987856,4.15
969,4.0308501869694116,4.0
970,3.9519448908327264,4.07
971,4.0806321812237805,4.4
972,3.989357397227309,4.17
973,4.145891236581291,4.23
