,Predict,Rating
289,4.07335316016018,4.19
290,4.071066237823985,4.0
291,3.939676654778152,4.04
292,3.805320308139218,3.86
293,4.002849711623041,4.13
294,3.9839800691883873,3.4
295,4.148655253359215,3.82
296,4.009647843008289,3.69
297,4.01979962400556,3.8
298,4.155918767785675,4.08
299,3.892920584524858,4.15
300,4.102671819886877,3.86
301,4.05309903421989,4.22
302,3.8784191919924664,3.64
303,4.074244841877441,4.58
304,3.9299389544665564,4.2
305,4.075427679607495,4.71
306,3.961305154464865,3.94
307,3.804510252886571,4.1
308,4.21745133518966,4.13
309,4.024581699776404,5.0
310,3.936218366908344,4.93
311,4.211292474693934,4.48
312,3.9963854718378213,3.88
313,4.006528132410302,3.81
314,4.004791675173878,3.99
315,3.9012593412437084,4.08
316,3.9359485770863296,3.54
317,3.848824401414733,3.87
318,3.9333408830766814,4.16
319,4.041583689042308,4.05
320,4.166236985043081,4.17
321,4.110432145029807,4.25
322,3.853795406161302,3.81
323,3.985080634888818,4.14
324,3.833269757081931,3.5
325,4.025438992553548,4.42
326,3.7721652103086107,3.55
327,4.0112457703764495,3.23
328,3.9231541155193046,3.75
329,3.834088837090211,4.08
330,4.095584601546353,4.3
331,3.993774421173618,4.35
332,3.8650519008452084,4.73
333,3.946211700363005,3.89
334,3.8580825735563202,3.6
335,4.097004608264888,4.07
336,4.0275569272996,3.95
337,4.072715041529256,3.86
338,4.25129078211084,4.58
339,4.002957010957128,4.38
340,4.002501020779894,4.25
341,3.9043803364973044,3.92
342,4.048202753357998,4.34
343,4.05777553298672,4.02
344,3.977660882706868,4.27
345,4.09331444847869,4.01
346,3.9013003856299386,4.0
347,3.9034371950829083,3.2
348,4.127236302926913,4.21
349,3.913631321884462,3.78
350,3.9617384941373146,4.59
351,3.890329043808358,4.21
352,3.9127249027516546,3.65
353,3.9543767025942813,3.44
354,4.022749421211066,4.18
355,4.017013141039477,4.27
356,3.8533471738282294,3.71
357,3.889028254607955,3.85
358,4.037348600169567,4.13
359,3.8616804070277775,3.67
360,3.9348572327942106,3.72
361,3.9124978075668446,4.03
362,3.9922910435947685,3.73
363,4.039359546628948,4.0
364,3.9707679413407773,4.15
365,3.945121640423907,3.58
366,4.036449648481575,4.22
367,3.9881311250690707,3.38
368,3.9175628388700536,4.15
369,4.010511757425669,4.0
370,3.9963129846956544,4.38
371,4.347611872329454,3.66
372,4.049412898035294,4.17
373,3.9905099221365754,4.02
374,4.051701818148393,4.0
375,4.021799265908286,3.82
376,4.038568293089898,4.21
377,4.074063658054932,4.31
378,3.97199487471671,4.14
379,3.855220849677809,4.1
380,4.051405894670619,3.71
381,3.9713704018277918,3.74
382,4.2545820627813065,4.39
383,4.015142375237037,3.85
384,3.9124564486306834,3.8
385,4.0461080484901215,4.11
386,4.082195136840351,3.54
387,3.947440261167423,3.98
388,3.896106526519989,3.82
389,4.064479951278736,4.09
390,4.3750785271290304,4.35
391,4.030564036915611,3.79
392,4.044467494820564,3.87
393,3.9447510685823852,4.12
394,3.990905820654638,3.73
395,3.8781853564437814,3.79
396,4.007501241243154,3.97
397,3.964713968390546,3.76
398,3.8870383463228144,3.89
399,3.9033243658158616,4.45
400,4.157270916993207,4.0
401,4.025335194583635,4.23
402,3.917636246839324,3.9
403,3.9938745626143186,4.01
404,3.9685733178428944,3.75
405,4.090152669755868,4.39
406,3.9584213950640956,4.38
407,3.894572119393282,3.77
408,3.953959096845911,4.32
409,3.931414398113456,4.17
410,4.068252527908048,4.5
411,3.947870087872409,4.14
412,3.9117008444410493,3.84
413,3.9208874100716145,3.68
414,3.8609824718586703,4.09
415,3.941614990430474,4.13
416,4.013908993400423,4.01
417,3.959855365119628,3.58
418,4.027016557230426,3.46
419,3.937714009495423,3.58
420,3.873571199811221,4.08
421,4.10043473303567,4.13
422,3.930202274159253,3.61
423,3.883460096333203,3.8
424,3.8559285911111756,3.72
425,3.9071092306328996,4.28
426,3.918083625337828,3.85
427,3.8895034231268273,3.89
428,4.040098244049456,4.23
429,3.9416445683870602,3.73
430,3.911651801149957,3.67
431,4.0697405662812045,4.55
432,4.014019514266389,3.58
433,3.9783307356833832,3.73
434,4.01792383020087,4.2
435,3.888836514628357,4.04
436,3.814046081686949,3.53
437,3.946369485995924,3.83
438,3.8650815508300296,3.33
439,3.8231051498362723,3.86
440,4.589968286980296,4.08
441,4.128032871657721,3.72
442,3.917137479876362,3.84
443,3.869247905800731,4.32
444,4.154344562198709,4.03
445,3.9593808574767806,3.64
446,3.956411016744032,3.74
447,3.9802460878180073,4.01
448,4.1460012834836215,3.95
449,4.020194817335647,3.59
450,3.972920811992685,3.83
451,3.881043767033315,4.03
452,3.916528372571059,3.68
453,3.991944087902092,3.98
454,3.991580019580595,4.02
455,4.023226667884052,4.16
456,3.950444562187033,3.53
457,4.037843425148235,3.5
458,3.9882104492984114,3.82
459,3.933075084692029,3.87
460,3.943661206474304,4.07
461,4.094486433406226,4.26
462,3.934974091203169,3.63
463,3.9535921593688474,3.72
464,3.956930506541098,3.77
465,3.9167713232991117,4.08
466,3.965577115555508,3.84
467,3.9965311736799167,3.54
468,4.095989062622945,4.43
469,3.8648273202480556,4.06
470,3.9751521399100316,4.53
471,4.028668727150295,4.0
472,3.9890563667009786,4.06
473,3.9306328440458405,4.18
474,4.00361375301797,3.85
475,4.028261937979969,4.01
476,3.932086550747547,3.78
477,4.0308370073242505,4.41
478,3.8766728586716033,3.78
479,3.935086030994193,4.0
480,4.285361379415786,4.69
481,3.993900859462295,4.35
482,4.096680363964962,4.19
483,4.034178292649688,4.55
484,4.003778553620758,4.03
485,3.9795343831888603,4.17
486,4.224206176353547,3.89
487,3.962509620408711,3.89
488,4.203800918789283,4.4
489,3.925351512797114,4.06
490,3.927216208382945,4.03
491,4.017549942500773,4.05
492,4.297257276683678,4.13
493,4.007482232217108,3.83
494,3.8799164018979786,3.72
495,3.9958893608065678,3.89
496,3.8867659474650544,4.19
497,3.9221896495531468,3.55
498,4.03925736031549,3.92
499,3.9707958795605434,4.23
500,3.8446034798211786,4.14
501,3.8599289656420375,3.59
502,4.122999191018308,4.16
503,3.995313709880153,4.48
504,3.9449064074255578,4.35
505,3.888166446951617,3.44
506,3.9656580372057215,2.33
507,4.0465243405427,3.5
508,4.009894168388813,4.34
509,3.9925531804141308,4.14
510,4.017733398309104,4.16
511,3.9205656930869583,4.18
512,4.021586828561646,4.12
513,3.884876066518591,3.83
514,3.8878300885581787,3.72
515,3.916168225702261,3.41
516,4.060741496763028,4.15
517,3.9368566701026255,3.93
518,4.292122007149647,4.44
519,4.075073935735228,5.0
520,3.8435276753636387,4.11
521,4.011164629799252,4.08
522,3.931843235000077,3.6
523,3.8018853800056718,4.16
524,4.114380613161893,3.62
525,3.8141018513477913,3.86
526,4.0818979230778325,3.82
527,3.9318931108922506,4.24
528,4.1360227352975345,4.06
529,3.892339995401298,3.58
530,3.889666073044028,4.05
531,3.9377062362829838,4.16
532,4.186272343149452,4.4
533,3.951806912681974,3.68
534,3.814690968604843,3.92
535,3.8298413316486783,4.16
536,4.043814277479385,4.07
537,4.326438215271317,4.25
538,3.8855777883402824,3.84
539,3.994664584853634,4.21
540,4.071052457819747,4.06
541,3.967117838686928,4.16
542,3.9410227637586184,4.2
543,3.9103119263079416,3.85
544,4.0297307983103074,3.64
545,3.8574995079230368,3.89
546,3.9820031858719735,4.24
547,3.8548261473435534,4.17
548,3.93000238510513,4.21
549,4.1315179859396025,3.97
550,3.905454214827757,3.85
551,4.107639075716553,4.31
552,3.926623189550609,4.44
553,3.8795021902019133,4.25
554,4.018109854146833,3.94
555,4.090513404334053,4.07
556,4.013591351113349,3.84
557,3.976840962414694,3.88
558,3.964918624595403,4.27
559,4.030732656402896,3.97
560,3.9621496464013024,4.02
561,3.866903630644007,4.06
562,4.417806800650757,4.38
563,3.9361355826000475,4.09
564,4.056396161897729,4.25
565,3.9294043835835195,3.91
566,3.9393164708822974,3.52
567,3.9938658994651037,3.94
568,3.9950877308825232,4.01
569,4.108394694780507,4.43
570,3.8390269222383653,3.74
571,3.969104855879773,3.94
572,4.046537396436919,4.23
573,3.986972616576182,3.9
574,3.9531792748561907,3.85
575,3.9513725247249027,4.04
576,3.9114957731660356,4.16
577,3.8904420609747836,3.95
578,3.9250505662514072,4.28
579,3.9713421263697315,4.01
580,3.9313906888544823,3.97
581,4.096014202126985,4.28
582,4.142375772269959,3.86
583,3.859840656634921,3.68
584,3.928039184245483,4.1
585,3.9306678749612605,3.83
586,4.011817356533159,4.02
587,4.0172708901595895,3.84
588,3.9799718535236996,3.94
589,4.121185729138339,3.85
590,3.837944292882619,4.12
591,4.01514238567894,4.0
592,4.015957728197668,4.12
593,4.141891635027485,4.8
594,3.9479655498896626,4.07
595,3.9029808692838097,3.78
596,4.060814376226654,4.46
597,3.9563186692116252,4.12
598,4.077781804472472,4.0
599,4.036569000992174,3.76
600,3.842102130199107,3.85
601,4.174429004962425,4.31
602,3.998255869107,4.12
603,4.043575119192607,3.9
604,4.040292902902807,4.24
605,3.931664780411004,3.73
606,3.99899174799089,3.95
607,3.929500131613075,3.89
608,3.9036607728994897,4.31
609,3.9750587533919814,4.09
610,3.8759696418674254,4.13
611,4.086827109924607,4.28
612,3.951438175964199,4.0
613,3.9657588078384736,4.12
614,4.087980029931862,4.19
615,3.9383014349088192,3.72
616,3.959829658889559,4.18
617,4.190947997993637,4.28
618,3.9028030614493625,3.61
619,4.1477722073022845,4.49
620,4.0607712504766305,4.16
621,4.017932579804199,4.16
622,3.994765306665381,4.05
623,4.014054953464363,4.21
624,3.940987171405001,3.87
625,3.8899869475439024,3.7
626,3.933415506904261,4.15
627,3.9838543847611136,4.14
628,3.8918151435429404,3.97
629,4.063520927589156,4.62
630,3.999856396296199,4.24
631,4.031562791199377,3.83
632,4.012194437764826,3.67
633,3.8478670613357755,3.6
634,4.181237096670281,4.18
635,3.8617447807592606,4.18
636,3.957811587156609,4.03
637,3.8901694175755512,4.2
638,3.9792690506614345,3.63
639,4.186466438411655,4.22
640,3.8768502167852876,3.66
641,3.9123989908018215,3.79
642,3.969102929517647,4.25
643,3.95618153741692,4.22
644,3.915911492289883,4.15
645,3.94183858424418,4.25
646,4.354281455765013,4.44
647,4.021936050176554,3.7
648,4.001634532180968,4.35
649,3.8910451059209636,3.97
650,3.8999816614247624,2.62
651,4.0235615973249015,4.01
652,3.977547249287815,3.96
653,3.8936535136776884,4.0
654,3.942934647801226,4.21
655,3.8747339681936808,3.97
656,4.031691497409237,3.59
657,4.070951534897402,4.42
658,4.107198979180417,3.72
659,3.994680660749978,4.38
660,3.9988549371282867,3.57
661,3.9970166798932167,3.82
662,3.9870309041756755,4.14
663,3.8842637551636363,3.98
664,4.101865634905847,4.01
665,4.033277244959815,4.02
666,3.871942535354484,3.66
667,3.9668421524909387,4.17
668,3.9576026621546365,3.58
669,3.949658882501856,4.18
670,3.972605007005309,3.99
671,4.046900775259759,4.52
672,3.9668764566410006,3.91
673,3.9768620212632104,4.27
674,3.908005810552172,4.1
675,4.088953701244541,5.0
676,4.134311186621875,4.4
677,3.9368677736337263,3.67
678,4.002798707610452,4.21
679,3.824334246103482,3.93
680,4.0219956425562735,4.01
681,4.046714137171241,3.99
682,3.9334907807533046,3.2
683,3.896637988431748,4.25
684,3.8249176969228555,4.14
685,3.96658323370674,4.25
686,4.02658561295175,4.26
687,3.932544750457959,3.96
688,3.880038831184348,4.06
689,4.002304736000059,3.75
690,4.032877514470978,3.93
691,3.7402480135164273,4.02
692,4.120125511238377,4.16
693,4.032733826152919,4.11
694,4.01277346736525,3.66
695,3.929022166819494,3.85
696,3.902154826512482,3.65
697,4.055915533366633,4.47
698,4.113170512382853,4.35
699,4.066979735734806,3.94
700,4.013929840883522,4.07
701,3.9046462882818966,3.62
702,3.9969095417128315,3.85
703,3.979716332113971,3.96
704,4.050853408049124,4.26
705,3.9568403791728928,4.0
706,3.9935502947484016,3.73
707,3.9387513738486497,3.92
708,3.9414720737139195,3.99
709,3.9763931686714047,3.91
710,3.978346278298458,4.25
711,3.9448199881543315,4.12
712,3.9869493438602213,3.95
713,3.932756260112149,4.0
714,3.939399612011192,3.71
715,3.9457256365979037,4.24
716,3.907899424648317,3.71
717,4.042722398497419,4.02
718,3.8203040404681845,3.89
719,3.9960158323847317,4.45
720,4.05300741396712,4.11
721,3.9764917476235633,3.4
722,3.853291622981181,3.55
723,3.9722576522475403,4.75
724,3.943439369334456,3.94
725,3.8575438970530778,4.27
726,3.923855306855959,4.16
727,3.9130426822053614,4.17
728,3.9052088284194024,3.73
729,3.851217642833592,4.43
730,4.071560649467172,3.88
731,3.9634826617141323,3.57
732,3.9188104331064295,3.5
733,4.052970413480005,4.0
734,4.348615165646996,4.38
735,4.3532589690581895,4.74
736,3.834615993017646,3.24
737,4.012686639266274,3.74
738,4.035884487116221,4.22
739,3.9303717610416795,3.84
740,3.8549977750827447,3.62
741,3.938458889902962,3.64
742,3.9248785497763032,4.5
743,4.00253024404587,4.27
744,4.022099975744254,3.94
745,3.928356218278722,3.84
746,3.9438889199096874,3.86
747,4.304150711567931,4.28
748,4.368776781384036,4.33
749,3.9453554562237434,3.73
750,3.9775659879257557,4.1
751,3.9746750243427247,4.12
752,3.868686956168511,3.44
753,3.9433296847766073,4.25
754,4.097969983887296,4.16
755,3.934855000997141,3.77
756,4.355516636999304,4.32
757,4.019338792048183,4.25
758,3.938111655343376,3.94
759,4.230620351269101,3.84
760,3.946891691816192,3.98
761,3.976458833966798,3.83
762,4.13129347863366,4.2
763,3.871363148012791,4.1
764,3.9776926923666016,4.5
765,3.863464650537626,3.55
766,3.844100331992662,3.86
767,4.1634093356895745,3.9
768,3.950380409564671,3.53
769,3.950667739740715,3.92
770,4.021273842276113,3.48
771,4.123696403676687,3.7
772,3.9500350591101503,3.64
773,4.01433445133168,3.99
774,4.113706116058879,4.11
775,3.8276821725149555,3.38
776,3.8291248035042758,4.27
777,3.9272986404588783,4.04
778,3.9694282452998486,3.61
779,4.034256336621458,4.32
780,3.801949855530107,3.9
781,4.034945160064028,4.08
782,3.9720126151665998,3.74
783,3.8474012683411978,3.7
784,3.865731071239347,3.79
785,3.921014198314486,4.4
786,3.855007182966128,3.81
787,3.993183170830414,3.91
788,3.9003984668125877,3.85
789,3.9351055445474117,4.02
790,3.98068682180576,3.93
791,3.7990218832739657,4.06
792,4.001426648186214,3.79
793,3.9092225532549625,3.62
794,4.111905439667723,4.52
795,4.084512765501094,4.18
796,4.051299774469025,4.17
797,4.038017142723172,4.07
798,3.8016066538113193,4.19
799,3.9752463845016424,3.67
800,3.8943936128589556,4.02
801,4.130649282302587,4.02
802,3.9701008702776344,3.79
803,4.019771390277489,4.0
804,3.9213853670347936,4.24
805,3.9802427827373226,3.53
806,4.090165720917094,4.11
807,3.9117273872141434,3.72
808,4.009100329085628,4.04
809,3.9199824509498455,3.34
810,3.9575629768209444,3.9
811,3.9695205694197284,3.64
812,4.172439065066092,4.12
813,3.953238636326671,4.49
814,3.9545923825832494,4.47
815,3.8304653017777692,3.74
816,4.022025620935729,4.48
817,3.835384936420442,3.85
818,4.033767162764763,4.16
819,3.95952283163062,3.76
820,3.9158412441186865,3.51
821,4.022762688805727,4.1
822,3.9061255300288247,3.65
823,3.8277336537321833,3.65
824,3.813958717038931,4.03
825,3.8712262181461803,3.92
826,3.9616199642779995,3.65
827,3.9667618148375476,3.89
828,3.955649221957726,4.11
829,3.9032472696872116,4.2
830,4.044200807938969,4.34
831,3.9393197847850807,4.05
832,4.025003698924115,4.17
833,4.0775250906371205,4.19
834,3.9456865594947015,4.1
835,4.054109077361383,4.11
836,3.9304685032240085,3.86
837,3.9682494544242237,3.97
838,3.870052021887685,4.09
839,3.9701409606354012,3.79
840,4.104597159840038,3.67
841,3.841749507195324,3.72
842,3.9865847425714476,4.29
843,3.906205177200129,4.9
844,3.9337483050971995,3.71
845,4.013145395178613,4.6
846,3.981691290183927,4.13
847,3.9313958252639827,4.16
848,4.036123835342091,4.08
849,4.075821428316575,3.85
850,3.995089658053195,4.22
851,4.096152470810876,3.92
852,3.936491002159026,4.0
853,4.106282220301963,4.21
854,3.9517309917099785,4.07
855,3.793744752110169,4.1
856,4.065693270861,5.0
857,4.018294593939975,3.57
858,3.9218792157115203,4.29
859,3.9417126082837477,3.37
860,4.154080332953056,4.26
861,4.253615140444018,4.47
862,4.019860269381406,5.0
863,3.930604813797249,4.2
864,3.971500833120862,4.01
865,3.9109011492399945,3.92
866,3.8811511016895395,4.18
867,3.84150663243937,4.49
868,3.897198647827431,3.77
869,3.9132471061849134,4.06
870,3.7921925929022207,3.92
871,4.147034793463655,4.53
872,3.861114984181654,4.51
873,3.8849237696569068,3.62
874,3.9588101155384994,4.03
875,3.8653799123019246,4.1
876,3.926272035637205,4.33
877,3.9823979348261282,4.37
878,3.9878186057129374,3.79
879,3.939018836811618,4.06
880,3.891106869859427,3.72
881,3.8754561057607955,3.73
882,3.9609987308441568,3.8
883,3.7881816936130397,3.73
884,4.200430678686516,3.95
885,3.9736718699654663,3.63
886,3.9387190492482684,4.22
887,4.0126950459266855,4.36
888,3.9516449963275377,3.76
889,3.9422933505207958,4.19
890,3.8521094320075795,3.86
891,3.929106613915973,4.3
892,4.116997668601808,3.94
893,4.102178899117788,4.06
894,3.97387541065342,4.13
895,3.8623313763183544,4.16
896,4.061057789222253,4.19
897,4.200196497092175,4.57
898,4.000901497385784,3.42
899,3.959728599476767,3.79
900,3.9977785936269337,4.08
901,3.950885634192095,3.72
902,4.174702464540318,4.13
903,4.048896400635467,3.0
904,3.9942186663394734,3.74
905,3.901866216673633,4.45
906,3.9700753998382474,4.19
907,3.949556684253074,4.07
908,4.102541801618379,4.24
909,3.940413999406837,3.97
910,3.9568593001436883,3.94
911,4.018062884159503,4.12
912,3.968699208607349,4.26
913,4.106780736023076,4.5
914,4.161438914265732,4.44
915,3.8045285854193063,3.89
916,3.9697263774942595,3.86
917,4.358103244716305,4.18
918,3.9733084497127313,3.6
919,4.0739565291773685,3.73
920,4.007117895609616,3.95
921,3.925656752401884,4.21
922,4.064453200393047,4.27
923,3.8726885989379225,4.16
924,4.127998953784752,4.51
925,4.076046260059957,4.16
926,4.051203306377988,4.07
927,3.979736730569223,4.4
928,3.9742429813909785,3.54
929,3.769820003362848,3.48
930,4.0137165852698615,4.0
931,3.937040136696929,3.87
932,4.006068894620996,3.43
933,3.9331976847138908,3.88
934,3.947559057431082,3.64
935,3.9475765790996205,4.43
936,3.8968710399706437,3.51
937,4.009092377829795,3.75
938,3.871325781503285,3.87
939,4.067843452641005,4.14
940,3.9424713643986484,3.88
941,3.976879584417806,3.77
942,4.083545834762954,3.86
943,3.986185348303815,4.09
944,3.854445578283989,4.27
945,4.086739003355305,4.19
946,4.030478389982615,3.75
947,3.9750672851289472,3.56
948,3.889029187166397,3.84
949,3.9130419958467204,3.77
950,3.9611883608391825,3.79
951,3.8605085679066073,3.33
952,3.9047211083855897,3.92
953,4.073306204767856,3.81
954,4.063058173441546,4.6
955,3.853143908057314,3.95
956,4.311494245080919,4.07
957,3.9162487131126715,4.01
958,3.97220563207578,4.19
959,4.104580810876205,3.87
960,4.106625120946171,4.27
961,3.8853799039395245,3.69
962,4.061847638103598,4.14
963,3.9873598615202406,4.09
964,4.010085517700868,4.17
965,3.9088742482226984,3.94
966,3.9679739316027254,3.94
967,3.898877892772159,3.71
968,3.944339252519904,4.15
969,4.118576518920431,4.0
970,3.9013046091915413,4.07
